district,mandal,village,lat,long,date,value
YADADRI,Gundala,Peddapadishala,,,01-02-2021,3.66
YADADRI,Gundala,Velmajala,,,01-02-2021,4.04
YADADRI,Alair,Kolanpaka,17.690896,79.036291,01-02-2021,5.51
YADADRI,Alair,Sarajipet,17.617622,79.118658,01-02-2021,10.72
YADADRI,Atmakur,Chada,17.51638889,79.11277778,01-02-2021,7.85
YADADRI,Atmakur(m),Atmakur,17.465339,79.139056,01-02-2021,12.2
YADADRI,B.Pochampalli,B.Pochampalli,17.336196,78.810768,01-02-2021,5.98
YADADRI,Bhongiri,Bhongiri,17.484698,78.907077,01-02-2021,3.98
YADADRI,Bhongiri,Chandupatla,17.499212,78.97936,01-02-2021,10.65
YADADRI,Bhongiri,Nandanam,17.436592,78.927323,01-02-2021,4.59
YADADRI,Bibinagar,Bibinagar,17.460344,78.801601,01-02-2021,7.96
YADADRI,Bibinagar,Yenkiryal,17.407101,78.768589,01-02-2021,6.19
YADADRI,Choutuppal,D.Malkapur,17.243055,78.847222,01-02-2021,4.1
YADADRI,M.Turkapally,Ch.Laxmapur,17.651268,78.754263,01-02-2021,3.89
YADADRI,Mothukur,Kanchanapalli,17.447357,79.262826,01-02-2021,4
YADADRI,Mothukur,Mothukur,17.394263,79.192816,01-02-2021,6.09
YADADRI,Mothukur,Paladugu,17.378081,79.280102,01-02-2021,3.61
YADADRI,Mothukur,Podichedu,17.39083333,79.34083333,01-02-2021,8.78
YADADRI,Rajapet,Bondugala,17.768305,78.9665,01-02-2021,4.98
YADADRI,Rajapet,Kurraram,17.781431,78.933771,01-02-2021,8.31
YADADRI,Rajapet,Raghunadapuram,17.679134,78.94736,01-02-2021,5.63
YADADRI,Rajapet,Rajapet,17.73768,78.927703,01-02-2021,4.2
YADADRI,Rajapet,Somaram,16.68777778,78.80111111,01-02-2021,11.41
YADADRI,Ramannapet,Ramanapet,17.283121,79.095091,01-02-2021,5.31
YADADRI,Ramannapet,Yellanki,17.293818,79.030897,01-02-2021,11.5
YADADRI,Ramannapet,Yennaram,17.318131,79.20265,01-02-2021,3.83
YADADRI,S.Narayanpur,S.Narayanpur,17.144719,78.86001,01-02-2021,10.05
YADADRI,Thurkapally,Gandamalla,17.16694444,79.02,01-02-2021,8.51
YADADRI,Valigonda,Arror,17.386758,79.10801,01-02-2021,1.13
YADADRI,Valigonda,T. somaram,17.399953,78.95229,01-02-2021,3.97
YADADRI,Valigonda,Varkatpally,17.338506,78.932216,01-02-2021,4.99
YADADRI,Valigonda,Vemulakonda,17.347782,79.143433,01-02-2021,3.59
YADADRI,Y.Gutta,Mallapuram,17.633555,78.911638,01-02-2021,7.52
YADADRI,Y.Gutta,Motakondur,,,01-02-2021,12.9
ADILABAD,Adilabad,Adilabad,19.668299,78.5247,01-03-2021,9.05
ADILABAD,Bazarhatnur,Bazarhatnur,19.458888,78.350833,01-03-2021,25.3
ADILABAD,Bela,Chandpally,19.684431,78.848456,01-03-2021,7.05
ADILABAD,Bheempur,Arli,19.83196,78.37931,01-03-2021,7.9
ADILABAD,Bheempur,Bheempur,19.772188,78.417841,01-03-2021,7.35
ADILABAD,Boath,Boath,19.342416,78.316527,01-03-2021,9.1
ADILABAD,Gudihatnoor,Gudihatnoor,19.525555,78.512222,01-03-2021,15.3
ADILABAD,Jainath,Bhoraj,19.739722,78.546472,01-03-2021,15.05
ADILABAD,Jainath,Jainath,19.730555,78.64,01-03-2021,4.7
ADILABAD,Narnoor,Narnoor,19.495665,78.852654,01-03-2021,3.69
ADILABAD,Neradigonda,Neradigonda,19.29375,78.41216,01-03-2021,9.9
ADILABAD,Talamadugu,Devapur,19.612944,78.463111,01-03-2021,7.4
ADILABAD,Talamadugu,Talamadugu,19.6334,78.396899,01-03-2021,5.3
ADILABAD,Tamsi,Tamsi,19.6811,78.426799,01-03-2021,5.2
ADILABAD,Utnoor,Utnoor,19.367777,78.782777,01-03-2021,4.75
BHADRADRI,Allapalli,Allapalli,17.82975,80.475008,01-03-2021,7.7
BHADRADRI,Allapalli,Markodu,17.91444,80.507666,01-03-2021,8.02
BHADRADRI,Annapureddypalli,Annapureddypalli,17.355422,80.82226,01-03-2021,15.75
BHADRADRI,Ashwapuram,Ammagaripalli,17.865166,80.85051,01-03-2021,4.33
BHADRADRI,Ashwapuram,Aswapuram,17.847626,80.803745,01-03-2021,8.12
BHADRADRI,Ashwapuram,Aswapuram,17.835944,80.825667,01-03-2021,6.82
BHADRADRI,Ashwapuram,ASWARAOPET (D),17.243444,81.109888,01-03-2021,32.78
BHADRADRI,Aswaraopet (S),Aswaraopet (S),17.244199,81.110599,01-03-2021,31.99
BHADRADRI,Aswaraopeta,Duradapadu,17.43166,81.090311,01-03-2021,8.7
BHADRADRI,Aswaraopeta,Gummadivalli,17.416861,81.178305,01-03-2021,4.12
BHADRADRI,Aswaraopeta,NANDIPADU,17.455835,81.128705,01-03-2021,3.9
BHADRADRI,Aswaraopeta,Vinayakapuram,17.34561,81.12147,01-03-2021,8.22
BHADRADRI,Bhadrachalam,Bhadrachalam,17.666775,80.900922,01-03-2021,6.88
BHADRADRI,Burgampad,Krishnasagar,17.709524,80.811524,01-03-2021,8.97
BHADRADRI,Burgampad,M.Banjara,17.6447,80.7911,01-03-2021,9.6
BHADRADRI,Chandrugonda,Cherla,18.07449,80.83124,01-03-2021,4.89
BHADRADRI,Chandrugonda,Maddukuru,17.356111,80.675527,01-03-2021,21.63
BHADRADRI,Chandrugonda,Ravikampadu,17.3986,80.6106,01-03-2021,8.3
BHADRADRI,Cherla,Chinmedisileru,18.061388,80.853833,01-03-2021,9.8
BHADRADRI,Chunchupalli,Chunchupalli,17.536377,80.612734,01-03-2021,5.8
BHADRADRI,Dammapeta,Malkaram,17.310587,81.038879,01-03-2021,13.59
BHADRADRI,Dammapeta,Mandalapalli,17.235972,81.008986,01-03-2021,41.49
BHADRADRI,Dammapeta,Patwarigudem,17.346638,80.9629722,01-03-2021,20.8
BHADRADRI,Dummugudem,Bandirevu,17.921194,80.9155,01-03-2021,4.22
BHADRADRI,Dummugudem,Dummugudem,17.8523,80.8937,01-03-2021,3.12
BHADRADRI,Gundala,Gundala,17.906,80.33055,01-03-2021,4.18
BHADRADRI,Gundala,Kanchanapalli,17.792225,80.42243,01-03-2021,3.81
BHADRADRI,Gundala,Mamakannu,17.865819,80.412727,01-03-2021,7.06
BHADRADRI,Gundala,Sainapalli,17.95777,80.34505,01-03-2021,7.04
BHADRADRI,Gundala,Settupalli,17.810477,80.303583,01-03-2021,11.22
BHADRADRI,Julurpadu,P. Narsapuram,17.44733,80.526444,01-03-2021,5.42
BHADRADRI,Julurpadu,Papakollu,17.4183,80.4828,01-03-2021,5.7
BHADRADRI,Kalvala nagaram*,karakagudem,18.014193,80.619051,01-03-2021,3.01
BHADRADRI,Karakagudem,Karakagudem,18.034655,80.568147,01-03-2021,6.59
BHADRADRI,Kothagudem,Kothagudem,17.544858,80.61844,01-03-2021,22.1
BHADRADRI,Laxmidevipalli,Bangaruchelka,17.756305,80.602444,01-03-2021,4.22
BHADRADRI,Laxmidevipalli,Laxmidevipalli,17.563756,80.624863,01-03-2021,6.55
BHADRADRI,Manuguru,Manuguru,17.955072,80.83008,01-03-2021,7.73
BHADRADRI,Manuguru,Pagideru,17.970111,80.73386,01-03-2021,2.13
BHADRADRI,Mulakalapalli,Mulakalapalli (D),17.5036,80.831899,01-03-2021,11.58
BHADRADRI,Mulakalapalli,MULAKALAPALLI (S),17.419666,80.481383,01-03-2021,12.92
BHADRADRI,Mulakalapalli,N. Jaganadhapuram,17.4343055,80.86475,01-03-2021,12.69
BHADRADRI,Mulakalapalli,Pusugudem            (Pakeer thanda),17.541869,80.763222,01-03-2021,3.92
BHADRADRI,Mulakalapalli,Thimmampet,17.541769,80.9327222,01-03-2021,7.66
BHADRADRI,Palwancha,Danthalaboru,17.586194,80.839666,01-03-2021,9.27
BHADRADRI,Palwancha,Pathapalwancha,17.540083,80.503527,01-03-2021,6.55
BHADRADRI,Palwancha,REGELLA,17.949174,80.576312,01-03-2021,5.92
BHADRADRI,Palwancha,Ulavanoor,17.780799,80.679199,01-03-2021,5.9
BHADRADRI,Palwancha,Yanmbailu,17.678111,80.663944,01-03-2021,5.97
BHADRADRI,Pinapaka,Dugenepalli,18.12886,80.64669,01-03-2021,6.55
BHADRADRI,Pinapaka,Potlapalli ,18.038255,80.684305,01-03-2021,8.8
BHADRADRI,Sujathanagar,Sarvaram (Gudithanda),17.5277166,80.58608,01-03-2021,5.35
BHADRADRI,Sujathanagar,Sujathanagar,17.48378,80.57759,01-03-2021,7.56
BHADRADRI,Tekulapalli,Bethampudi,17.564333,80.449277,01-03-2021,7.26
BHADRADRI,Tekulapalli,Bodu,17.674399,80.443599,01-03-2021,5.48
BHADRADRI,Tekulapalli,Mutyalampadu,17.540083,80.503522,01-03-2021,6.06
BHADRADRI,Tekulapalli,Sulanagar,17.543558,80.501917,01-03-2021,7.17
BHADRADRI,Yellandu,Komararam,17.707922,80.317501,01-03-2021,6.56
BHADRADRI,Yellandu,Narayanapuram D,17.5125,80.374999,01-03-2021,7.87
BHADRADRI,Yellandu,NARAYANAPURAM S,17.51269,80.37816,01-03-2021,7.41
BHADRADRI,Yellandu,Rompedu,17.647382,80.299749,01-03-2021,5.75
BHADRADRI,Yellandu,Sudimalla,17.589836,80.354077,01-03-2021,4.61
BHUPALPALLY,Bhupalpally,Bhupalpally,18.441128,79.876922,01-03-2021,6.12
BHUPALPALLY,Bhupalpally,Gudadpally,18.389256,79.8072,01-03-2021,8.29
BHUPALPALLY,Bhupalpally,Nandigama,18.46163889,80.08775,01-03-2021,3.56
BHUPALPALLY,Chityala,Chityala,18.337481,79.671932,01-03-2021,4.45
BHUPALPALLY,Chityala,Jadalpet,18.383433,79.736111,01-03-2021,19.26
BHUPALPALLY,Ghanpur Mulug,Chelpur(D),18.37641667,79.83125,01-03-2021,10.19
BHUPALPALLY,Ghanpur Mulug,Chelpur(S),18.375514,79.835062,01-03-2021,5.79
BHUPALPALLY,Ghanpur Mulug,Velthurlapally,18.29822222,79.89383333,01-03-2021,9.23
BHUPALPALLY,Kataram,Jadaraopet,18.69579,79.883779,01-03-2021,13.78
BHUPALPALLY,Kataram,Medipally,18.550111,79.923666,01-03-2021,22.63
BHUPALPALLY,Kataram,Regulagudem,18.623722,79.868777,01-03-2021,37.98
BHUPALPALLY,Kataram,Shankarampally 125(D),18.603804,79.898529,01-03-2021,29.16
BHUPALPALLY,Kataram,Shankarampally 47,18.61308333,79.88513889,01-03-2021,28.72
BHUPALPALLY,Maha Mutharam,Stambampally,18.563899,79.9927,01-03-2021,1.76
BHUPALPALLY,Maha Mutharam,Yatnaram,18.573833,80.152333,01-03-2021,4.67
BHUPALPALLY,Mahadevpur,Ambatipalli,18.695678,80.061858,01-03-2021,23.14
BHUPALPALLY,Mahadevpur,Annaram,18.762444,79.843138,01-03-2021,25.72
BHUPALPALLY,Mahadevpur,Kaleswaram,18.803055,79.905444,01-03-2021,12.93
BHUPALPALLY,Mahadevpur,Mahadevpur -125D,18.72627778,79.97925,01-03-2021,9.63
BHUPALPALLY,Mahadevpur,Mahadevpur 199D,18.72627778,79.97925,01-03-2021,11.42
BHUPALPALLY,Mahadevpur,Mahadevpur 75NC,18.799999,79.916666,01-03-2021,12.13
BHUPALPALLY,Malhar Rao,Mallaram,18.556805,79.785777,01-03-2021,10.18
BHUPALPALLY,Mogullapalli,Aknepally,18.3631,79.6103,01-03-2021,10.15
BHUPALPALLY,Mogullapalli,Rangapur,18.27063889,79.68827778,01-03-2021,8.98
BHUPALPALLY,Palimela,Kamanpally,18.625166,80.245666,01-03-2021,3.36
BHUPALPALLY,Palimela,Lenkalagadda,18.674833,80.129555,01-03-2021,13.79
BHUPALPALLY,Palimela,Sarvaipet,18.683222,80.238166,01-03-2021,14.32
BHUPALPALLY,Regonda,Gorikothapally,18.179599,79.814499,01-03-2021,12.36
BHUPALPALLY,Regonda,Regonda,18.239999,79.7775,01-03-2021,7.51
BHUPALPALLY,Tekumatla,Ramakrishnapuram,18.419,79.630499,01-03-2021,7.35
HYDERABAD,Ameerpet,"DIRECTOR WOMEN AND CHILD WELFARE, YOUSUFGUDA",17.262,78.262,01-03-2021,
HYDERABAD,Ameerpet,S.R.Nagar,17.264,78.262,01-03-2021,19.25
HYDERABAD,Ameerpet,"STDC Chest Hospital, Erragadda",17.264,78.264,01-03-2021,13.2
HYDERABAD,Asifnagar,"Govt. Polytechnic, Masab Tank.",17.241,78.271,01-03-2021,6.4
HYDERABAD,Asifnagar,Himayanagar,17.235,78.265,01-03-2021,2.65
HYDERABAD,Asifnagar,Kulsanapur,17.223,78.203,01-03-2021,4.27
HYDERABAD,Bandlaguda,Chandraingutta,17.195,78.29,01-03-2021,11.77
HYDERABAD,Bhadurpura,Bahadurpura,17.21,78.273,01-03-2021,1.9
HYDERABAD,Charminar,Darul Shifa,17.222,78.295,01-03-2021,5.4
HYDERABAD,Himayathnagar,"Fever Hospital, Nallakunta",17.235,78.3,01-03-2021,6.11
HYDERABAD,Himayathnagar,Indira Park,17.256,78.283,01-03-2021,2.41
HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",17.243,78.274,01-03-2021,8.89
HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",17.325,78.272,01-03-2021,8.92
HYDERABAD,Khairathabad,Khairathabad,,,01-03-2021,
HYDERABAD,Khairathabad,T.S..Secretariat,17.243,78.281,01-03-2021,
HYDERABAD,Maredpally,"Govt.Jr.College,West Maredpally",17.264,78.292,01-03-2021,7.7
HYDERABAD,Maredpally,Maredpally(s),17.264,78.303,01-03-2021,15.23
HYDERABAD,Musheerabad,Musheerabad,17.253,78.302,01-03-2021,6.32
HYDERABAD,Nampally,Nampally,17.252,78.286,01-03-2021,3.21
HYDERABAD,Saidabad,Juvinile home,17.102,78.172,01-03-2021,3.8
HYDERABAD,Secunderabad ,"Sanjeevaiah Park, Hussian Sagar.",17.295,78.272,01-03-2021,3.85
HYDERABAD,Shaikpet,Shaikpet,17.253,78.265,01-03-2021,
HYDERABAD,Shaikpet,"Vengal Rao Park, Srinagar colony",,,01-03-2021,4.1
HYDERABAD,Tirmalgiri,"NIMH,Hasmathpet",17.281,78.292,01-03-2021,11.25
JAGITYAL,Beerpur,Kandlapalle,19.027722,78.961055,01-03-2021,2.98
JAGITYAL,Dharmapuri,Dharmapuri,18.946944,79.101944,01-03-2021,5.68
JAGITYAL,Dharmapuri,Jaina,19.00419,79.0429,01-03-2021,5.49
JAGITYAL,Gollapalli,Gollapalli,18.7906,79.0522,01-03-2021,4.75
JAGITYAL,Ibrahimpatnam,Ibrahimpatnam,18.898611,78.579444,01-03-2021,3.06
JAGITYAL,Jagityal,Jagityal,18.46311,78.54365,01-03-2021,7.38
JAGITYAL,Jagityal,Morapally,18.49379,78.51353,01-03-2021,4.1
JAGITYAL,Kathalapur,Kathalapur,18.752777,78.689722,01-03-2021,2.57
JAGITYAL,Kodimal,Chepial,18.624722,78.935833,01-03-2021,8.09
JAGITYAL,Korutla,Ilapur,18.8561,78.7039,01-03-2021,8.5
JAGITYAL,Korutla,Korutla,18.818611,78.706388,01-03-2021,7.9
JAGITYAL,Mallapur,Mallapur,18.993948,78.770044,01-03-2021,7.55
JAGITYAL,Mallapur,VV Raopet,18.9647,78.706399,01-03-2021,8.85
JAGITYAL,Mallial,Nukapalli,18.709399,78.922199,01-03-2021,6.46
JAGITYAL,Medipally,Desaipet,18.4223,78.45427,01-03-2021,6.05
JAGITYAL,Medipally,Katlakunta,18.843888,78.813333,01-03-2021,2.42
JAGITYAL,Medipally,Rangapur,18.758416,78.792333,01-03-2021,3.5
JAGITYAL,Metpalli,Metpalli,18.847777,78.620555,01-03-2021,
JAGITYAL,Metpalli,Atmakur,18.752194,78.620111,01-03-2021,9.84
JAGITYAL,Metpalli,Bandalingapur,18.830899,78.5853,01-03-2021,8.4
JAGITYAL,Metpalli,Metla Chittapur,18.781131,78.588005,01-03-2021,2.65
JAGITYAL,Pegadapalli,Pegadapalli,18.706388,79.064444,01-03-2021,3.76
JAGITYAL,Raikal,Bornapally,19.026499,78.8235,01-03-2021,4.47
JAGITYAL,Raikal,Itikyal,18.9192,78.760618,01-03-2021,2.35
JAGITYAL,Raikal,Raikal,18.910338,78.802852,01-03-2021,4.04
JAGITYAL,Raikal,Vodde lingapur,18.959166,78.837222,01-03-2021,1.2
JAGITYAL,Sarangapur,Rachapalli,18.931444,78.931444,01-03-2021,5.17
JAGITYAL,Sarangapur,Sarangapur,18.929722,78.958055,01-03-2021,5.82
JAGITYAL,Velgatur,Chegyam,18.814499,79.273599,01-03-2021,3.48
JAGITYAL,Velgatur,Stambampally,18.861,79.161,01-03-2021,3.53
JAGITYAL,Velgatur,Velgatur,18.835299,79.169699,01-03-2021,4.28
JANGAON,Bachannapet,Bachannapet,17.7908,79.0422,01-03-2021,6.95
JANGAON,Bachannapet,Padamati Keshapur,17.838299,78.9394,01-03-2021,8.76
JANGAON,Chilpur,Kistajigudem,,,01-03-2021,7.08
JANGAON,Chilpur,Malkapur,,,01-03-2021,9.25
JANGAON,Devaruppula,Devaruppula,17.537399,79.356199,01-03-2021,4.59
JANGAON,Devaruppula,Singarajupalli,17.5919,79.273799,01-03-2021,5.2
JANGAON,Ghanpur stn,Chagal,17.838699,79.3604,01-03-2021,10.44
JANGAON,Ghanpur stn,Namiligonda,,,01-03-2021,1.71
JANGAON,Jangaon,Jangaon,17.697299,79.147399,01-03-2021,3.59
JANGAON,Jangaon,Siddanki,17.7676,79.0981,01-03-2021,8.71
JANGAON,Kodakandla,Kodakandla,17.5258,79.514399,01-03-2021,7.64
JANGAON,Lingala ghanpur,Jeedikal,17.6084,79.161299,01-03-2021,8.05
JANGAON,Lingala ghanpur,Lingala ghanpur,17.659099,79.1997,01-03-2021,7.25
JANGAON,Lingala ghanpur,Vadicherla,17.6606,79.236499,01-03-2021,1.56
JANGAON,Narmetta,Machupahad,17.87118,79.222159,01-03-2021,9.34
JANGAON,Narmetta,Veldanda,17.858198,79.124717,01-03-2021,6.4
JANGAON,Palakurthi,Gudur,17.736265,79.409394,01-03-2021,4.76
JANGAON,Palakurthi,Palakurthi,17.669099,79.422499,01-03-2021,8.06
JANGAON,Raghunadhapalli,Ibrahimpur,,,01-03-2021,11.36
JANGAON,Raghunadhapalli,Nidigonda,17.740555,79.233333,01-03-2021,3.9
JANGAON,Raghunadhapalli,Raghunadhapalli,17.747222,79.26,01-03-2021,11.2
JANGAON,Tarigopulla,Tarigopulla,,,01-03-2021,6.8
JANGAON,Zafergad,Kunur,17.847,79.4766,01-03-2021,11.44
JANGAON,Zafergad,Zafergad,17.7651,79.487,01-03-2021,6.86
JOGULAMBA(GADWAL),Alampur,Alampur,15.896441,78.121104,01-03-2021,2.7
JOGULAMBA(GADWAL),Dharoor,Dharoor,16.224385,77.678908,01-03-2021,5.85
JOGULAMBA(GADWAL),Dharoor,Neelahally,16.28659,77.61226,01-03-2021,4.94
JOGULAMBA(GADWAL),Gadwal,Gadwal,16.2326,77.802099,01-03-2021,1.53
JOGULAMBA(GADWAL),Gattu,Allor,,,01-03-2021,6.49
JOGULAMBA(GADWAL),Gattu,Gattu,16.1287,77.5757,01-03-2021,2.2
JOGULAMBA(GADWAL),Gattu,Induvasi,16.03913,77.5248,01-03-2021,
JOGULAMBA(GADWAL),Ieeza,Eklaspur,16.04836,77.63844,01-03-2021,
JOGULAMBA(GADWAL),Ieeza,Ieeza,16.0255,77.66929,01-03-2021,15.93
JOGULAMBA(GADWAL),Itikyal,Kodandapur,16.070099,77.831499,01-03-2021,22.69
JOGULAMBA(GADWAL),K-T Doddi,Kondapur,16.24993,77.56556,01-03-2021,4.68
JOGULAMBA(GADWAL),K-T Doddi,Kuchinerla,16.17976,77.52709,01-03-2021,3.2
JOGULAMBA(GADWAL),Maldakal,Maldakal,15.9656,77.9533,01-03-2021,1.46
JOGULAMBA(GADWAL),Manopad,Manopad,15.9656,77.9533,01-03-2021,4.21
JOGULAMBA(GADWAL),Undavally,Pullur,15.91743,78.00845,01-03-2021,16.94
JOGULAMBA(GADWAL),Undavally,Undavally,15.93461,78.03947,01-03-2021,3.55
JOGULAMBA(GADWAL),Waddepalli,Santhinagar,15.939999,77.839,01-03-2021,1.65
KAMAREDDY,Bansawada,Bansawada,18.392999,77.879,01-03-2021,6.12
KAMAREDDY,Bansawada,Budimi,18.34,77.89,01-03-2021,2.79
KAMAREDDY,Bhiknoor,Bhiknoor,18.195999,78.398999,01-03-2021,8.45
KAMAREDDY,Bhiknoor,Issannapally,18.142899,78.4767,01-03-2021,8.39
KAMAREDDY,Bhiknoor,P.D.Mallareddy,18.173,78.452999,01-03-2021,19.36
KAMAREDDY,Bibipet,Bibipet,18.206539,78.526499,01-03-2021,17.98
KAMAREDDY,BICHKUNDA,Pulkal,18.2356,77.4601,01-03-2021,9.17
KAMAREDDY,Birkur,Birkur,18.47,77.802999,01-03-2021,16.74
KAMAREDDY,Domakonda,Domakonda,18.249999,78.436,01-03-2021,19.37
KAMAREDDY,Gandhari,Gandhari,18.396,78.107,01-03-2021,16.55
KAMAREDDY,Gandhari,Ramlaxmanpally,18.319999,78.13,01-03-2021,18.22
KAMAREDDY,Gandhari,Sarvapoor,18.3647,77.9851,01-03-2021,22.37
KAMAREDDY,Jukkal,Jukkal,18.364,77.604,01-03-2021,5.14
KAMAREDDY,Jukkal,Savargao,18.321675,77.649524,01-03-2021,3.87
KAMAREDDY,Kamareddy,Adloor,18.343799,78.3435,01-03-2021,16.12
KAMAREDDY,Kamareddy,Narasannapally,18.2686,78.361699,01-03-2021,17.11
KAMAREDDY,Lingampet,Bhavanipet,18.279099,78.057999,01-03-2021,13.67
KAMAREDDY,Lingampet,Khannapur,18.19,78.159999,01-03-2021,24.25
KAMAREDDY,Lingampet,Mothe,18.31,78.17,01-03-2021,14.26
KAMAREDDY,Machareddy,Machareddy,18.329,78.493,01-03-2021,10.38
KAMAREDDY,Maddnur,Menoor,18.482999,77.652,01-03-2021,9.52
KAMAREDDY,Maddnur,SOMUR,,,01-03-2021,6.75
KAMAREDDY,Nagireddipet,Banjara Thanda,18.1449,78.081799,01-03-2021,20.52
KAMAREDDY,Nagireddipet,Malthummeda,18.113999,78.141999,01-03-2021,10.8
KAMAREDDY,Nasurullabad,Nasurullabad,18.467999,77.872999,01-03-2021,5.04
KAMAREDDY,Nizamsagar,Achampet,18.209999,77.93,01-03-2021,8.41
KAMAREDDY,Nizamsagar,Mohammadnagar,18.293098,77.908661,01-03-2021,4.72
KAMAREDDY,Pedda Kodapgal,Shanthapur,18.1952,77.4355,01-03-2021,6.64
KAMAREDDY,Pitlam,Maddela Cheruvu,18.35,77.849999,01-03-2021,12.51
KAMAREDDY,Rajampet,Argonda,18.233999,78.272,01-03-2021,15.4
KAMAREDDY,Rajampet,Kondapur,18.189999,78.279999,01-03-2021,15.75
KAMAREDDY,RAMAREDDY,Reddypet,18.2433,78.2501,01-03-2021,14.15
KAMAREDDY,Sadasivanagar,Sadasivanagar,18.406,78.264,01-03-2021,12.55
KAMAREDDY,Tadwai,Yerrapahad,18.292999,78.222999,01-03-2021,4.27
KAMAREDDY,Tadwai,Annaram,,,01-03-2021,31.58
KAMAREDDY,Yellareddy,Yellareddy,18.194033,78.019817,01-03-2021,
KAMAREDDY,BANSWADA ,HANMAJIPET ,,,01-03-2021,
KAMAREDDY,BHIKNOOR ,KACHAPOOR ,,,01-03-2021,
KAMAREDDY,BHIKNOOR ,MALLUPALLY ,,,01-03-2021,
KAMAREDDY,BICHKUNDA ,DOULTHAPUR ,,,01-03-2021,
KAMAREDDY,BICHKUNDA ,GUNDE NEMLI ,,,01-03-2021,
KAMAREDDY,BICHKUNDA ,PD DADGI ,,,01-03-2021,
KAMAREDDY,DOMAKONDA ,AMBERPET ,,,01-03-2021,
KAMAREDDY,DOMAKONDA ,ANCHANOOR ,,,01-03-2021,
KAMAREDDY,GANDHARI ,CHADMAL ,,,01-03-2021,
KAMAREDDY,GANDHARI ,GURJAL ,,,01-03-2021,
KAMAREDDY,LINGAMPET ,LINGAMPET ,,,01-03-2021,
KAMAREDDY,LINGAMPET ,PARMALLA,,,01-03-2021,
KAMAREDDY,MACHAREDDY ,RAJKHANPET ,,,01-03-2021,
KAMAREDDY,MADNOOR ,MADNOOR ,,,01-03-2021,
KAMAREDDY,MADNOOR ,RUSEGAON,,,01-03-2021,
KAMAREDDY,NAGIREDDYPET ,WADALPARTHY ,,,01-03-2021,
KAMAREDDY,NASRULLABAD ,BOMMADEVPALLY ,,,01-03-2021,
KAMAREDDY,NASRULLABAD ,BOPPASPALLY ,,,01-03-2021,
KAMAREDDY,NASRULLABAD ,MIRZAPUR ,,,01-03-2021,
KAMAREDDY,NIZAMSAGAR ,BURGUL ,,,01-03-2021,
KAMAREDDY,NIZAMSAGAR ,NARVA ,,,01-03-2021,
KAMAREDDY,NIZAMSAGAR ,VELGANOOR ,,,01-03-2021,
KAMAREDDY,PITLAM ,CHILLARGI ,,,01-03-2021,
KAMAREDDY,PITLAM ,GODMAGAON ,,,01-03-2021,
KAMAREDDY,PITLAM ,KURTHI / RAMPUR,,,01-03-2021,
KAMAREDDY,PITLAM ,NAGAMPALLY ,,,01-03-2021,
KAMAREDDY,PITLAM ,PITLAM ,,,01-03-2021,
KAMAREDDY,RAJAMPET ,SIDDAPOOR ,,,01-03-2021,
KAMAREDDY,RAMAREDDY ,DEVANPALLE ,,,01-03-2021,
KAMAREDDY,SADHASHIVNAGAR ,PADMAJI WADA ,,,01-03-2021,
KAMAREDDY,SADHASHIVNAGAR ,UTNOOR ,,,01-03-2021,
KAMAREDDY,TADWAI ,KANKAL,,,01-03-2021,
KAMAREDDY,YELLAREDDY ,THIMMAREDDY ,,,01-03-2021,
KAMAREDDY,YELLAREDDY ,YELLAREDDY ,,,01-03-2021,
KARIMNAGAR,Chigurumamidi,Bommanapalli,18.212599,79.230099,01-03-2021,
KARIMNAGAR,Chigurumamidi,Chigurumamidi,18.23625,79.201111,01-03-2021,9.9
KARIMNAGAR,Chigurumamidi,Ramancha,,,01-03-2021,10.9
KARIMNAGAR,Choppadandi,Rukmapur,18.5334,79.1461,01-03-2021,12.01
KARIMNAGAR,Ellandakunta ,Illanthukunta ,,,01-03-2021,4.49
KARIMNAGAR,Gangadhara,Burugupally,18.638599,79.0333,01-03-2021,4.91
KARIMNAGAR,Gangadhara,Gangadhara,18.579444,79.008888,01-03-2021,22.01
KARIMNAGAR,Ganneruvaram,Mylaram,18.3692,79.0731,01-03-2021,8.88
KARIMNAGAR,Huzurabad,Huzurabad,18.500305,79.144638,01-03-2021,2.43
KARIMNAGAR,Jammikunta,Vavilala,18.3963,79.5529,01-03-2021,3.67
KARIMNAGAR,Karimnagar,Nagnur,18.500305,79.144638,01-03-2021,2.76
KARIMNAGAR,Karimnagar,Karimnagar,18.436111,79.128333,01-03-2021,8.08
KARIMNAGAR,Keshavpatnam,Thadikal,,,01-03-2021,4.95
KARIMNAGAR,Manakondur,Laxmipur,18.446611,79.285194,01-03-2021,2.85
KARIMNAGAR,Ramadugu,Gundi,18.618833,79.087249,01-03-2021,9.64
KARIMNAGAR,Saidapur,Saidapur,18.2148,79.305174,01-03-2021,7.01
KARIMNAGAR,Thimmapur,Alugunur,,,01-03-2021,4.4
KARIMNAGAR,Thimmapur,Nedunur,18.3117,79.1383,01-03-2021,11.07
KARIMNAGAR,Veenavanka,Veenavanka,18.346111,79.420555,01-03-2021,4.24
KHAMMAM,Bonakal,Mustikunta,17.040809,80.223141,01-03-2021,1.35
KHAMMAM,Bonakal,Pedabeeravalli,17.05097222,80.30377778,01-03-2021,1.24
